Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-09-29,0.11500000208616257,0.11599999666213989,0.11299999803304672,0.11500000208616257,0.11500000208616257,1541000.0,AAIT
2021-09-29,21.510000228881836,21.579999923706055,21.0,21.010000228881836,21.010000228881836,20467900.0,AAL
2021-09-29,4.039999961853027,4.039999961853027,3.930000066757202,3.9600000381469727,3.9600000381469727,7400.0,AAME
2021-09-29,7.130000114440918,7.179999828338623,6.980000019073486,7.039999961853027,7.039999961853027,273400.0,AAOI
2021-09-29,66.26000213623047,67.01000213623047,66.18000030517578,66.27999877929688,66.27999877929688,92400.0,AAON
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,142.8300018310547,74602000.0,AAPL
2021-09-29,84.02999877929688,85.7699966430664,83.33999633789062,85.19999694824219,85.19999694824219,741400.0,AAWW
2021-09-29,84.95999908447266,85.19999694824219,84.36000061035156,84.37999725341797,84.37999725341797,1036900.0,AAXJ
2021-09-29,51.779998779296875,53.40999984741211,51.779998779296875,53.290000915527344,53.290000915527344,297800.0,ABCB
2021-09-29,0.8100000023841858,0.8399999737739563,0.8100000023841858,0.8299999833106995,0.8299999833106995,2263.0,ABCO
2021-09-29,2.9200000762939453,2.930000066757202,2.809999942779541,2.809999942779541,2.809999942779541,54700.0,ABIO
2021-09-29,333.4100036621094,336.45001220703125,328.9100036621094,329.510009765625,329.510009765625,115200.0,ABMD
2021-09-29,17.360000610351562,17.5,16.889999389648438,16.959999084472656,16.959999084472656,1437800.0,ACAD
2021-09-29,8.390000343322754,8.425000190734863,7.829999923706055,8.039999961853027,8.039999961853027,76700.0,ACET
2021-09-29,0.6499999761581421,0.6499999761581421,0.6200000047683716,0.6200000047683716,0.6200000047683716,4800.0,ACFN
2021-09-29,38.349998474121094,39.06999969482422,38.11000061035156,38.84000015258789,38.84000015258789,1752000.0,ACGL
2021-09-29,64.69999694824219,64.87000274658203,63.959999084472656,64.25,64.25,162600.0,ACHC
2021-09-29,30.75,31.40999984741211,30.510000228881836,31.020000457763672,31.020000457763672,663600.0,ACIW
2021-09-29,48.13999938964844,48.189998626708984,46.29999923706055,46.709999084472656,46.709999084472656,219500.0,ACLS
2021-09-29,27.8700008392334,28.969999313354492,27.850000381469727,28.34000015258789,28.34000015258789,11000.0,ACNB
2021-09-29,4.840000152587891,4.849999904632568,4.679999828338623,4.690000057220459,4.690000057220459,64100.0,ACOR
2021-09-29,1.0399999618530273,1.0800000429153442,1.0199999809265137,1.0299999713897705,1.0299999713897705,408500.0,ACRX
2021-09-29,2.119999885559082,2.130000114440918,1.9500000476837158,1.9600000381469727,1.9600000381469727,886600.0,ACST
2021-09-29,6.820000171661377,7.190000057220459,6.820000171661377,7.0,7.0,477300.0,ACTG
2021-09-29,0.550000011920929,0.550000011920929,0.5400000214576721,0.5400000214576721,0.5400000214576721,11200.0,ACUR
2021-09-29,101.05999755859375,101.30999755859375,100.56999969482422,100.63999938964844,100.63999938964844,2917400.0,ACWI
2021-09-29,55.72999954223633,55.810001373291016,55.38999938964844,55.43000030517578,55.43000030517578,1401100.0,ACWX
2021-09-29,585.4500122070312,586.5499877929688,576.0700073242188,577.7000122070312,577.7000122070312,2726800.0,ADBE
2021-09-29,6.400000095367432,6.46999979019165,6.230000019073486,6.449999809265137,6.449999809265137,92600.0,ADES
2021-09-29,170.5399932861328,171.8300018310547,168.1199951171875,168.83999633789062,168.83999633789062,3498400.0,ADI
2021-09-29,1.2000000476837158,1.2200000286102295,1.1299999952316284,1.1299999952316284,1.1299999952316284,2888000.0,ADMA
2021-09-29,1.0,1.0099999904632568,0.9599999785423279,0.9599999785423279,0.9599999785423279,1533800.0,ADMP
2021-09-29,5.150000095367432,5.159999847412109,4.860000133514404,4.869999885559082,4.869999885559082,111500.0,ADMS
2021-09-29,198.00999450683594,200.6999969482422,197.8800048828125,199.5800018310547,199.5800018310547,1001500.0,ADP
2021-09-29,9.78499984741211,9.789999961853027,9.78499984741211,9.789999961853027,9.789999961853027,700.0,ADRA
2021-09-29,48.2599983215332,48.459999084472656,47.95000076293945,48.099998474121094,48.099998474121094,5300.0,ADRE
2021-09-29,290.4200134277344,292.8800048828125,286.8999938964844,287.989990234375,287.989990234375,1163000.0,ADSK
2021-09-29,18.65999984741211,18.729999542236328,18.309999465942383,18.420000076293945,18.420000076293945,487600.0,ADTN
2021-09-29,83.16999816894531,83.37000274658203,81.91000366210938,82.2699966430664,82.2699966430664,71100.0,ADUS
2021-09-29,0.4950000047683716,0.5099999904632568,0.48100000619888306,0.49799999594688416,0.49799999594688416,3362100.0,ADXS
2021-09-29,14.9399995803833,14.949999809265137,13.569999694824219,13.84000015258789,13.84000015258789,1903800.0,AEHR
2021-09-29,90.23999786376953,91.1500015258789,89.41999816894531,90.22000122070312,90.22000122070312,345500.0,AEIS
2021-09-29,11.579999923706055,11.821999549865723,11.199999809265137,11.319999694824219,11.319999694824219,380900.0,AERI
2021-09-29,2.369999885559082,2.4200000762939453,2.359999895095825,2.359999895095825,2.359999895095825,27600.0,AEY
2021-09-29,0.6399999856948853,0.6399999856948853,0.5899999737739563,0.6000000238418579,0.6000000238418579,1275000.0,AEZS
2021-09-29,6.090000152587891,6.150000095367432,5.800000190734863,5.849999904632568,5.849999904632568,635600.0,AFMD
2021-09-29,5.28000020980835,5.360000133514404,5.21999979019165,5.239999771118164,5.239999771118164,2807400.0,AGEN
2021-09-29,46.66999816894531,47.5099983215332,46.06999969482422,46.209999084472656,46.209999084472656,348600.0,AGIO
